Job Title,Department,Earnings,meta_row_index,meta_row_id
APPLICATION SVCS MGR-UTILITIES,INFORMATION TECHNOLOGY,94006.77,209,e2e4cc894951d87a7b0bbb1e0d7308afff1a8550
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,93969.23,210,c0814c5f2b98f4674c6de648a72e6652aaa5766e
CULTURAL SVCS AND FAC DIRECTOR,CULTURAL SERVICES,93854.23,211,0118331e420a99b2f88feb1b94a814d6addbd531
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,93828.11,212,4f2be54ee4f81c196d41fac65910ea520689f416
DEPUTY LIBRARY DIRECTOR,LIBRARY DISTRICT,93788.64,213,32d86cfb5f57ddd13337c9b0b38cf2e23d3b753a
POLICE SERGEANT,PATROL,93742.47,214,b5b6b5e62410f5a463531bcffa8210d05172fd18
SR NETWORK ENGINEER,INFORMATION TECHNOLOGY,93735.91,215,2e879045425366c2be79e1e2f284e467453fe6c9
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,93662.79,216,c9db9d9c1485beaf1afb80149bb9645dbb39fcae
POLICE SERGEANT,PATROL,93604.29,217,7ab5a94fd5fbebd901624d1c8370ceb49d06e03d
SR ELECTRICAL ENGINEER,UT STANDARDS ENGINEERING DIV,93484.75,218,244ee6800ed361c1115d89f7374e33168c297469
POLICE SERGEANT,PATROL,93479.12,219,883579e6353b3c2b2cb4e627ef740de3440c43da
POLICE OFFICER,PATROL,93415.06,220,f45b274f2f7f9ff258afa66c8ee2e622259aa917
POLICE OFFICER,PATROL,93182.70,221,4e932fde7b7c21ad377bff22bc572dec4ba30644
CAPTAIN II - 40 HR/WK,POUDRE FIRE AUTHORITY,93121.00,222,ce65708572ea8c53c5ae6218d54cb672e14d1302
LINE CREW CHIEF,ELECTRIC FIELD SERVICES,93081.01,223,ce8ea980e6c7eb6a0d1ac7ee1b16d6f84f198992
POLICE OFFICER,PATROL,93048.37,224,1ae46f98755e36a46407d233e26f65f2a6b832bc
POLICE SERGEANT,PATROL,92944.11,225,a0f35887538fcea41be25a4f906efa522899b4ea
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,92922.86,226,d6122629eea7f32b1d1c97ebec8e510f3afefa14
CREW CHIEF,UT DRAINAGE SYSTEM DIV,92883.59,227,f0acb0160fcdae1516e786cee096b4d9746f016a
FIRE INSPECT COORD - 56 HR/WK,POUDRE FIRE AUTHORITY,92637.20,228,93e66ae73ebb69d0a26b8f1dcd927a0a21c33989
POLICE OFFICER,INVESTIGATIONS,92298.60,229,8f9bc38c00a602a4055e0236a34c37194c62c22a
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,92281.58,230,86233fa6cce45d5045e3b50a85c7415d37927a10
CREW CHIEF,UT DISTRIBUTION SYSTEM DIV,92264.46,231,dd8e315bc03357846222496792da9a18867a6915
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,92244.60,232,306ca84fa52cfd7be30bbcb6450ef0b32792e4d8
POLICE OFFICER,INVESTIGATIONS,92240.77,233,59a3761d6b56efb518573637622b257e85c35751
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,92207.33,234,3ba929c1e970429a5dd7218c0de1b84c7c3abab7
POLICE OFFICER,PATROL,92205.12,235,92b32809d7ce82e2fa732f44d8bb7ca9d071b73c
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,92185.81,236,64c1cc50a28a5e49d4881436c34bae9b64e02bb0
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,92081.05,237,a9e3f19ba34c60676bae29e4182d5d5337acda7d
SR ELECTRICAL ENGINEER,L&P OPERATIONS SERVICE UNIT,92035.82,238,bde5667a25e152e2978a31aac15f98d620334944
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,92021.81,239,8c0ccbc50f84af9639325b19f3a27458f45ee09c
POLICE OFFICER,PATROL,91982.51,240,9fe9377806fe3a761f0110175d37df9c635d803b
LINE CREW CHIEF,ELECTRIC FIELD SERVICES,91916.18,241,536466f19eb4db3e0bb5aa43239e5981f4840217
CREW CHIEF,STREETS,91897.38,242,6194b4b056942e465863b45c153239c9e9e7e86a
POLICE SERGEANT,INVESTIGATIONS,91797.19,243,93c8a3793d13ba54e2af85a932a4a84ff62f9325
POLICE LIEUTENANT,OFFICE OF THE CHIEF,91714.65,244,11664512ae107bd67d377931846ad04fd27ff759
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,91499.66,245,4c010d32a2eeefa06de9b12916e5087f79f45b87
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,91465.11,246,14626be79396895e06489520508b7ba3fad20cbe
POLICE OFFICER,PATROL,91284.04,247,1174c3ab9626fcb6ce4c2bb89b57cf7059cbcb7b
POLICE OFFICER,PATROL,91275.68,248,e9614d720e6a5502fa8bbd6e4b472db68298de01
POLICE OFFICER,INVESTIGATIONS,91270.57,249,02b9c267825fd450d1e8e10afa27b4f0c162cabb
ASST FIRE MARSHALL-NON ROTATE,POUDRE FIRE AUTHORITY,91249.00,250,d96de1472f858c62d126059584127f619ec074eb
SR NETWORK ENGINEER,INFORMATION TECHNOLOGY,91208.54,251,d3b4552a1946bf180276040c67721ca591d29029
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,91088.44,252,b19d235f0e5aff29060c6bea9137cff6b7217609
IT ANALYST,POUDRE FIRE AUTHORITY,90966.15,253,a9ff51e4e2031649845402dc5e598aba240dceb3
POLICE OFFICER,INVESTIGATIONS,90958.46,254,a8d8decf0bcbc799ec533648b07db442ecd2ccaa
FIREFIGHTER I - 56 HR/WK,POUDRE FIRE AUTHORITY,90888.38,255,0be6ed9e13cf96eb9ff00e8f30969c3d10468d6d
LABORATORY SUPERVISOR,UT ENVIRONMENTAL SERVICES DIV,90779.92,256,d5abe99db72b45b00c902fb52f7886cf996401ec
POLLUTION CONTROL SERVICE SUPV,UT ENVIRONMENTAL SERVICES DIV,90779.92,257,d79a90c9ee3a018a4b17bd66b8adf73cd492f992
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,90762.38,258,d701e2185ff591ffdcc55aecf57368102a5f7dbe
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,90690.60,259,75f8a2e44ff400c7ff0e058b9ffc01353cf55d1d
SYSTEMS ANALYST,INFORMATION TECHNOLOGY,90614.54,260,6771b71ed62f0aee3ea5ad3f71214285870df879
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,90573.59,261,bfca2792834be7b2a47835e6f79fa3db9ad60b00
POLICE OFFICER,INVESTIGATIONS,90523.50,262,361f93e23529e0ad296e2506d60a940b3569611a
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,90492.21,263,ec8a4f566c597865cbe29ef1aa2a412114b9254c
FIREFIGHTER I - 56 HR/WK,POUDRE FIRE AUTHORITY,90474.96,264,93b4695efbdb82732c146e3981dc0b1acea64656
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,90413.59,265,0424b9d2e1d81e6342cb415bd56d7b61fd78171e
POLICE PSYCHOLOGIST,OFFICE OF THE CHIEF,90322.62,266,78210f39b92bfa684067e12b956b71b3eebd1c72
SYSTEMS ADMINISTRATION MGR,INFORMATION TECHNOLOGY,90322.32,267,bb541c1c0a43b599b9b0492b922bd1bfb353ea3a
SYSTEMS ADMINISTRATION MGR,INFORMATION TECHNOLOGY,90322.32,268,bb541c1c0a43b599b9b0492b922bd1bfb353ea3a
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,90278.28,269,0004e2c686c283b5c10140855d157ba8f57ee9bc
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,90222.39,270,43c492c00b2340803566cdc8c34c4d097f965485
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,90182.26,271,e26c0b34705a1ef3fdf71ad1ee44c78fedcd113a
ENVIRONMENTAL REGULATORY SPEC,UT REG & GOVT AFFAIRS DIV,90158.09,272,044600e41643a9844ab4fba7371d0a1bd4936028
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,90157.57,273,7b1294f59f33d0b65eb19f09a51a20d087829191
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,90136.74,274,6824e764bffbc2831b532d27210a90a047ba4283
LINE CREW CHIEF,ELECTRIC FIELD SERVICES,89992.92,275,aed59c978022ee3dd252b955f4749e04abe08e16
INSTRUMENT/ELECTRICAL SPVSR,UT WTR RECLAMA & BIOSOLIDS DIV,89932.54,276,dcfc48f21fc0d638093a73541fba0f1b505fe1e5
LINE CREW CHIEF,ELECTRIC FIELD SERVICES,89929.92,277,9394b4da51d280175134cb8a3abe3e0a17c782b2
METER SYSTEMS SUPERVISOR,UT STANDARDS ENGINEERING DIV,89929.08,278,e84eb928a228ccc3bf36a05a40d4609d5545f759
NATURAL AREAS PROGRAM MGR,NATURAL AREAS,89756.47,279,f350f4ef84006d1003e5b9936493810da27ed467
POLICE OFFICER,PATROL,89750.19,280,34e380c81bd9a1a3dc68d3972bfd165f1c0edbbf
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,89701.39,281,cc8a83a8aeb724f097d42f21e971e4fe99c36e1a
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,89644.74,282,56c35d50ad05b774d895ee0e2411e9f181dfece8
PROCESS CONTROL SUPERVISOR,UT WTR RECLAMA & BIOSOLIDS DIV,89347.54,283,7bffa7403f6df9668d5aa44cf934a530a3bc931e
REDEVELOPMENT PROGRAM MANAGER,URBAN RENEWAL AUTHORITY,89262.60,284,4fab65d8dd1820a10a6ad28856f3e082cc979140
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,89226.33,285,dd6aba8e5e7a6e2592abb9ed3c2273809d88f979
POLICE OFFICER,PATROL,89153.38,286,53b832e82ee21418fe536764959941e32be82928
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,89055.37,287,db91f91e58fa89f3dd642e143fc447dbf7c1b94e
SR DATABASE ANALYST,INFORMATION TECHNOLOGY,88935.97,288,71f65758f5195d79d51a2fc7e7eca42b60f93962
CONTROL & DATA SYSTEMS ENG,UT PROCESS & SUPERVIS CNTR DIV,88926.97,289,bede4c709f568625e7f3ffb699c165ae000fa244
POLICE OFFICER,PATROL,88900.11,290,40e40fab27976fa49c4bb2a34551b2897f321b09
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,88884.72,291,05122ef7e643d8387537bc2501d85b4e6823e33b
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,88869.07,292,27abaaec1d32e517aebea732e218bf07ef9dac03
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,88810.75,293,61b7641cb5668385032c5cba998e37773c2a6e3a
CAPTAIN I - 56 HR/WK,POUDRE FIRE AUTHORITY,88692.57,294,9ac266963914e49ee90c1799ea9b1c7c1039e046
POLICE OFFICER,PATROL,88383.99,295,a81a71d881e4f51eb5a7a9a30d7d394006b73354
POLICE OFFICER,PATROL,88279.99,296,69c45daa7eacb963aa70ee49578b99736f9f5feb
POLICE OFFICER,PATROL,88204.77,297,c186dafff9aef2dd8783703845caff9343ca3246
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,88135.85,298,765d400327d2898deabf38c977b9550017339643
POLICE OFFICER,PATROL,88097.58,299,828d4fa2985a9edc3fa48d724d1bb3c67a8fc5eb
ELECTRICAL SERVICES SUPERVISOR,ELECTRIC FIELD SERVICES,88093.90,300,60560184bf3418b6b20beec7c8e1a37be7593e52
CIVIL ENGINEER III,UT MSTR PLAN & FLDPL ADMIN DIV,88093.11,301,57d8d2402c74e79759445846799b3d3dc4c31518
POLICE SYSTEMS ANALYST,INFORMATION TECHNOLOGY,87618.91,302,a087123960619f01c87f14f56e7d4ef8c941ff91
SR DATABASE ANALYST,INFORMATION TECHNOLOGY,87566.72,303,3f6e3c6feee7a153571f89b226ec89c7ade7f66c
POLICE OFFICER,INVESTIGATIONS,87553.76,304,f9470b7ae31a61e3ba45a32465fb9c2b7e8d8c32
POLICE OFFICER,PATROL,87528.76,305,3afd8c4513089bd90f6dd62ac0ab387d12492e24
POLICE OFFICER,PATROL,87517.78,306,a82e4d55279c8fa95da80d311ce12e700a6de88f
SR DATABASE ANALYST,INFORMATION TECHNOLOGY,87506.72,307,c3a2d66b333043b21e9f38028a2ed609709d2d81
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,87278.79,308,5c78da8977a5cb2955bd568b2e8e7b30f2958d93
CIVIL ENGINEER III,UT MSTR PLAN & FLDPL ADMIN DIV,87252.11,309,c6b389619976d35eb58b5d52e3ee2074e9ff96b3
POLICE OFFICER,PATROL,87228.70,310,ed4ee93bb9f7d52bd54184ec0c9785a1a638f079
CIVIL ENGINEER III,UT MSTR PLAN & FLDPL ADMIN DIV,87228.35,311,c3c5ad7c9d8e511620663f1144e8303df5615dae
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,87210.65,312,aea1f7c764054001ea74eb172af8bb6656686651
ENVIRONMENTAL REGULATORY SPEC,UT REG & GOVT AFFAIRS DIV,87167.42,313,b3dbf54290142ceb276e38a7e7eb08b9da662701
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,87152.44,314,d8f111306675aa36f12238eaf57bf980a0de2f0c
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,87134.63,315,32378137a76ed3e4a954fb71d9a3c43c0b0e5e08
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,87124.29,316,6a2f97551e56048817e4f3bc058454144ccf566c
CHIEF BUILDING OFFICIAL,COMM DEV & NEIGHBORHOOD SVCS,87026.89,317,0909221a9a114b097907c0550cee1dc4c8277ed4
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,86971.29,318,214cad1aaad459d772018d699e2288cb15dad033
ASSET MANAGER,UTILITIES STRATEGIC PLANNING,86935.00,319,230ddf3c3025cf7d55423679179f792d0591d166
SR ENERGY SERVICES ENGINEER,UTILITIES CUSTOMER CONNECTIONS,86923.11,320,e821d37c70eb91c226cd99aa440f1996c4a5a9f5
SR ENERGY SERVICES ENGINEER,UTILITIES CUSTOMER CONNECTIONS,86908.11,321,1f672700caa5d79d937779a06af90cf86d75af60
POLICE OFFICER,INVESTIGATIONS,86848.49,322,daba8c77c131bbf63d3eae1fa62bba979608fe23
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,86780.38,323,225a15981d49ee06fa00ee8c2d2e9de3aba6fc4f
REVENUE AND PROJECT MANAGER,"ACCOUNTING, SALES TX, TREASURY",86749.56,324,6276fc5e93aef0c2c21795c1ff1b5c6f66b73a2b
NETWORK ADMINISTRATION MGR,INFORMATION TECHNOLOGY,86689.22,325,d9ee783a3ded504ee77d401302212efb5e43f7e7
SR ENERGY SERVICES ENGINEER,UTILITIES CUSTOMER CONNECTIONS,86596.47,326,4f25819a2ddb0972fcc7970fc49cf483374514b5
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,86559.74,327,e1a9cb84197dbb65ee1a4c452fed2678487ef807
CIVIL ENGINEER III,UT WATER SYSTEMS ENGR DIV,86514.92,328,43efc55b5f27a09516b9475a896f2731a0b84829
POLICE OFFICER,PATROL,86464.31,329,77146ea119f4064ee374a1e461642ea8a360d594
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,86411.78,330,aa65561ed86f2bdfd8a268a0ab35f80be79bca20
POLICE OFFICER,PATROL,86328.76,331,cd68d03cd26d29c43e4be0102912ef80ee2dbefe
POLICE OFFICER,INVESTIGATIONS,86250.72,332,c3145e02b638c06cf3fb7b1e835ffae5e0d49755
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,86231.46,333,af873fa0904182c074dfb3a43de1cf5439f7124b
ELECTRONIC TECHNICIAN II,UT STANDARDS ENGINEERING DIV,86217.90,334,654b4b1940fbaed977903a7dbe57d3631ff50c12
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,86151.03,335,93bcf475276cec9553bbc7bc8df51f0125aa3fd2
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,86088.99,336,d03de39cbc1bb5a3e5221256d02731d4a5839f24
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,86059.49,337,d62ad44bc02e2ae5e3b8ef72ddf90d6914f544df
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,86050.70,338,5a70a3bfc020e3261ef0fa7bdcc0fe8250faab2c
POLICE OFFICER,OFFICE OF THE CHIEF,86049.27,339,7fef0b360a1fd6dea8408a9dc879fd71488ac0f4
CIVIL ENGINEER III,PARK PLANNING & DEVELOPMENT,86044.49,340,3832b365d6fe3e345f03b7a4eb7b9d64bee35675
CIVIL ENGINEER III,ENGINEERING,86028.99,341,e451073473ba8dcf2b97b1db9023bd4560bcd2bd
POLICE OFFICER,INVESTIGATIONS,86007.92,342,d6763b2aec710173e4f33819c69e5b400a013004
POLICE OFFICER,PATROL,85947.27,343,d0274ccc19c4bd76d5918be9a560e16df3bdb6fb
SR ENERGY SERVICES ENGINEER,UTILITIES CUSTOMER CONNECTIONS,85917.18,344,14058b2daed38132c3fe914a2a14fe957089151f
WATER TRTMNT PLANT SUPERINTNDT,UT WATER PRODUCTION DIV,85883.66,345,1a63a6bd2e632555f3d3fc673011b5f09f21847c
POLICE OFFICER,PATROL,85879.01,346,262f2c11f6858efd462d2e3e5ca1f407e94f1559
POLICE OFFICER,PATROL,85701.65,347,58d29dbd3867e43714796317e14acbfaee54f162
POLICE OFFICER,PATROL,85670.11,348,2d1042a90d5fc4cd06e2d688edfe79f6f27e4c7c
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,85611.64,349,36e0340624d7d2bb2c4a4deae88ca7276efc9fec
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,85434.63,350,739393aed3152d6563109559acab94a2f77e5cac
ASSISTANT CITY ATTORNEY II,CITY ATTORNEY'S OFFICE,85389.25,351,005b87a5be91ec3f689b1d749c0dcae8c763b2e7
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,85317.06,352,898e277c3458fce29927e973aa1e8d365731f8bf
BUDGET & PERF MEASUREMENT MGR,BUDGET,85313.71,353,ef4ba24687bd69be09a7cdbde39000c06cfbb1a4
POLICY AND PROJECT MANAGER,L&P OPERATIONS SERVICE UNIT,85226.52,354,fc8d1abcfecea38f17817ccae69e50a22ed45276
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,85179.23,355,a398395839aa092bc8542539494f170ee1d14fe0
ERP PROGRAM MANAGER,INFORMATION TECHNOLOGY,85007.96,356,0afb69c1f6a163c095995a29053d3505dd7e99eb
SUBSTATION SPECIALIST,UT ELEC SYSTEM DESIGN & IT DIV,84870.17,357,760a8d0847ae8cab14207a86ce3132a66391b9ac
POLICE OFFICER,PATROL,84866.40,358,2729cb972a9ecff91541c24741c419fd6369633c
POLICE OFFICER,PATROL,84862.03,359,46726e27860d874f3e442c66c94f3399b823ca8b
FIREFIGHTER I - 56 HR/WK,POUDRE FIRE AUTHORITY,84791.15,360,368ebe1ccb5d2bd3c19ca935d512eddb821417d7
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84710.83,361,510faeea9c4ea70a9f8f2a3a96f577f38d86716d
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84566.31,362,f9bf66ccdf79ccb9a4c63d982fb8288d2282605e
CREW CHIEF,STREETS,84565.94,363,398849bdc4110fb2edf5532ac0dc9f8b24b85250
IT FINANCIAL AND POLICY MGR,INFORMATION TECHNOLOGY,84536.87,364,a5341aadccd574580921b83b7b07f1ffa2f16c2d
EMERGENCY MEDICAL SVCS COORD,POUDRE FIRE AUTHORITY,84518.00,365,ec518c6c91be4ae5255050e651359867921a5cb3
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84460.08,366,95c947fccdf485dc5f735b6b2bd6c4b8172ce736
UTILITIES FINANCIAL OPS MGR,UTILITY FINANCIAL OPERATIONS,84445.31,367,f038adf3dee1bae4d57637ed7afeba8ad136259b
RECORDS MANAGER,POLICE INFORMATION SERVICES,84401.49,368,4bdaf7c0a0173f64306dfe1fac15d0d381c3af3d
POLICE TECHNICAL PROJECTS MGR,POLICE INFORMATION SERVICES,84401.49,369,6f97f1fe8a7e26cfa1d18276fa720e2710dd1565
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84400.23,370,ddaa287964926d0d02385c2959986c8c0deaa926
SUBSTATION SPECIALIST,UT ELEC SYSTEM DESIGN & IT DIV,84382.50,371,e2329664692861364ac2e9368b8fbe07ff564f12
LEAD MAINTENANCE SPECIALIST,UT WATER PRODUCTION DIV,84379.86,372,7a7e2d3b42f60ffa0976445f92fdb89058694aa9
POLICE OFFICER,PATROL,84373.59,373,83ada0b7657eb09399004733a5f432e69f660f6b
FIREFIGHTER I - 56 HR/WK,POUDRE FIRE AUTHORITY,84345.86,374,6d1701e53ae8b9fcf220bd1560efc862f43a9185
PROJECT / PUBLIC INFO MGR,OFFICE OF THE CHIEF,84330.04,375,9680c5605b8418941fafc6db61781a1ed7e35d5e
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84208.45,376,6c6d754f55e294922a8086699d401dcacb1cc40d
POLICE OFFICER,INVESTIGATIONS,84203.89,377,b48c7cb5c55bc9fed08e1ed9ee800445a999a8ec
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84192.68,378,56905d6fa33965459bbc8701c5afcd0d453da81a
FIREFIGHTER I - 56 HR/WK,POUDRE FIRE AUTHORITY,84180.55,379,a98bf17281966f5122d7434d2097f99943c35963
ENVIRONMENTAL REGULATORY SPEC,UT REG & GOVT AFFAIRS DIV,84158.09,380,93b3af9d3fd987286e3fe656686075c8b7a74d1e
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84107.14,381,b7b69bd98462e68566b497374b5d3e9c89f47b24
POLICE OFFICER,PATROL,84104.36,382,0a819b23fcab68b326b55d04324fcc55892710d0
POLICE OFFICER,PATROL,84104.30,383,a504c151be511ee17ab165471c324f8bd63d40cf
RECREATION AREA MANAGER,RECREATION,84088.88,384,a825b07861c2f22993a82f75bd69f2fdae926133
RECREATION AREA MANAGER,RECREATION,84084.38,385,387e0e2718a2d0971c36f86224d7bbd25231903f
RECREATION AREA MANAGER,RECREATION,84084.38,386,387e0e2718a2d0971c36f86224d7bbd25231903f
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84079.64,387,2234ff2f0b911aaaaa8eee6db4b9a717717735ae
CHIEF PLANNER,COMM DEV & NEIGHBORHOOD SVCS,84075.34,388,2c1fe3d0971f924c5e858bf3e043e8bdce948cc2
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84071.44,389,da1274ad5a72626f88184764d0cf6d5b456932b6
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,84035.60,390,5c38568665e29f202b05f09fa5d8daf30ae6e952
FIRE INSPECT COORD - 56 HR/WK,POUDRE FIRE AUTHORITY,83970.71,391,deebcff4067ce988c19cabf30555ea05eae22006
FIREFIGHTER 40 HOUR (SPECIAL),POUDRE FIRE AUTHORITY,83879.23,392,d6ec897e4514a75db8fd9bd02f24a2244005234a
POLICE OFFICER,PATROL,83504.02,393,5c0d034ee284739e3c7fc1522bd1e80bcb97ffb2
POLICE OFFICER,OFFICE OF THE CHIEF,83491.16,394,cb22b45ba034bd78c03cd809f2f14b0b4c72989f
POLICE OFFICER,INVESTIGATIONS,83461.10,395,bbd6b782366947e35836e3d140d057430a607b18
POLICE OFFICER,PATROL,83436.46,396,5060211d4e65c1c74b355b62d655a436bdf6fb82
POLICE OFFICER,PATROL,83329.23,397,45ecec664f887c64a0a5b7fe7b6c4837d3ed270b
POLICE OFFICER,PATROL,83182.93,398,fd0c319392923d1e036d9d24efb90c702360fa9d
POLICE OFFICER,INVESTIGATIONS,83109.23,399,655591980ec8e4830ab638aa72ee0ee4acad9681
POLICE OFFICER,OFFICE OF THE CHIEF,83065.82,400,a065f51b7ef03c4c868d9bffd93c75a2f1f9168d
POLICE OFFICER,PATROL,83014.02,401,2eae634c48911287a52ba604033f31021692aa01
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,82996.77,402,6b4d6ce6942bac1f16bc784b200b820b3a4aba06
POLICE OFFICER,INVESTIGATIONS,82953.61,403,0dd2126bdb501a589a051d346a37bb8171cd02a3
POLICE OFFICER,PATROL,82886.16,404,93bcf0b142c5495c67ebe99a234f6dbf2f39d368
POLICE OFFICER,PATROL,82855.85,405,099a546bf11892e7bebbdb15bb6a18c3dd811535
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,82771.54,406,1f0043e1d27cef40e0278ae5ce66849fe25be066
ENVIRONMENTAL REGULATORY SPEC,UT REG & GOVT AFFAIRS DIV,82678.50,407,5545e5b14fe0d9d19576a073678770f4fafae5da
POLICE OFFICER,PATROL,82480.24,408,9b7e4c2955ec4b23101a7a75148617af57a8a5a0
POLICE OFFICER,PATROL,82470.61,409,8cea07fc052e56bb6355dce5f276a4ed15c80e35
PROJECT ENGINEERING SUPERVISOR,UT ELECTRIC SYSTEMS ENG DIV,82291.79,411,25c272e739939cfe3d9927445854390af358cc25
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,82290.68,412,3e82f71df12d3be1c5b2a739e78f1274993a1f53
ELECTRICAL SERVICES SUPERVISOR,ELECTRIC FIELD SERVICES,82290.44,413,74c901ddd78a185fda7dc247141b0654d935aa09
CREW CHIEF,UT DISTRIBUTION SYSTEM DIV,82234.27,414,2647d77f2bff1eb0c9154b7baa0210f1e8dc04ab
WATER RESOURCES ENGINEER,UT WATER RESOURCES DIV,82219.83,415,096a686e854115d1134550d9c6eb37a820d64da5
FIREFIGHTER II - 56 HR/WK,POUDRE FIRE AUTHORITY,82154.37,416,895dbe4f4da2c48ebc169b52858dc70469c4209c
POLICE OFFICER,PATROL,82093.50,417,29e0dd54eeaac9cb4cbf851bb30a6014a3569d55
POLICE OFFICER,INVESTIGATIONS,82077.82,418,8562bdd6a5581b98523e7300b17557890acb7c78
ENVIRONMENTAL PROGRAM MANAGER,NATURAL AREAS,82014.93,419,9ae119419cee966b737d99459a5f0514936e46d7
POLICE OFFICER,PATROL,81944.25,420,c7465a59918ab7f50be9f2880097886c14031cfd
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,81938.58,421,4bec341d422ebc2c622ea7e33e8f192d5aa877be
CIVIL ENGINEER II,ENGINEERING,81886.49,422,00b9b483f607432eb1911a021c82fb65aeef9d48
POLICE OFFICER,PATROL,81869.44,423,45935f4b54221d1d669d8e6c173baa1d865e5756
POLICE OFFICER,PATROL,81846.00,424,85585ab0498c6dd9514722f237e9d3f5a78b49cc
POLICE OFFICER,PATROL,81784.74,425,acfb10d95c142bc27a3958fe27e2bdad87e9cf29
WATER UTIL FIELD OPNS SUPNTNDT,UT DISTRIBUTION SYSTEM DIV,81596.07,426,3755ab2edc2e1ca8298160349b52304e3f2fbd86
FIREFIGHTER I - 56 HR/WK,POUDRE FIRE AUTHORITY,81492.64,427,c39f74868ce23ff36e637f486f866524b5f24bcc
